Date,Close
1993-08-02,94.139999
1993-08-09,95.129997
1993-08-16,93.379997
1993-08-23,93.300003
1993-08-30,92.080002
1993-09-06,90.800003
1993-09-13,91.400002
1993-09-20,92.650002
1993-09-27,92.690002
1993-10-04,91.650002
1993-10-11,92.519997
1993-10-18,94.440002
1993-10-25,95.080002
1993-11-01,94.879997
1993-11-08,94.5
1993-11-15,96.019997
1993-11-22,96.019997
1993-11-29,96.080002
1993-12-06,95.050003
1993-12-13,95.739998
1993-12-20,94.68
1993-12-27,96.839996
1994-01-03,96.080002
1994-01-10,96.68
1994-01-17,96.709999
1994-01-24,96.18
1994-01-31,96.75
1994-02-07,96.650002
1994-02-14,94.599998
1994-02-21,94.769997
1994-02-28,95.160004
1994-03-07,93.910004
1994-03-14,94.57
1994-03-21,93.5
1994-03-28,94.309998
1994-04-04,94.93
1994-04-11,94.900002
1994-04-18,93.910004
1994-04-25,92.120003
1994-05-02,92.709999
1994-05-09,93.300003
1994-05-16,92.239998
1994-05-23,92.32
1994-05-30,93.419998
1994-06-06,92.970001
1994-06-13,90.970001
1994-06-20,89.599998
1994-06-27,89.919998
1994-07-04,88.870003
1994-07-11,88.330002
1994-07-18,90.18
1994-07-25,89.870003
1994-08-01,89.629997
1994-08-08,88.940002
1994-08-15,88.029999
1994-08-22,89.589996
1994-08-29,88.559998
1994-09-05,87.919998
1994-09-12,87.57
1994-09-19,87.580002
1994-09-26,87.879997
1994-10-03,87.900002
1994-10-10,86.739998
1994-10-17,85.629997
1994-10-24,85.989998
1994-10-31,86.5
1994-11-07,87.089996
1994-11-14,88.360001
1994-11-21,88.75
1994-11-28,89.559998
1994-12-05,89.599998
1994-12-12,89.589996
1994-12-19,89.959999
1994-12-26,88.730003
1995-01-02,89.610001
1995-01-09,88.139999
1995-01-16,87.449997
1995-01-23,87.620003
1995-01-30,88.190002
1995-02-06,87.760002
1995-02-13,86.43
1995-02-20,85.830002
1995-02-27,84.370003
1995-03-06,84.230003
1995-03-13,83.290001
1995-03-20,83.870003
1995-03-27,81.900002
1995-04-03,81.440002
1995-04-10,81.739998
1995-04-17,81.379997
1995-04-24,81.800003
1995-05-01,81.300003
1995-05-08,84.040001
1995-05-15,84.239998
1995-05-22,81.099998
1995-05-29,82.529999
1995-06-05,82.18
1995-06-12,82.120003
1995-06-19,81.43
1995-06-26,81.580002
1995-07-03,81.860001
1995-07-10,81.910004
1995-07-17,81.800003
1995-07-24,81.410004
1995-07-31,82.080002
1995-08-07,84.089996
1995-08-14,85.959999
1995-08-21,85.709999
1995-08-28,85.470001
1995-09-04,86.010002
1995-09-11,86.970001
1995-09-18,84.269997
1995-09-25,84.290001
1995-10-02,84.279999
1995-10-09,84.419998
1995-10-16,83.510002
1995-10-23,83.779999
1995-10-30,84.120003
1995-11-06,83.839996
1995-11-13,83.769997
1995-11-20,83.980003
1995-11-27,85.160004
1995-12-04,85.239998
1995-12-11,85.129997
1995-12-18,84.699997
1995-12-25,84.760002
1996-01-01,85.059998
1996-01-08,85.059998
1996-01-15,86.75
1996-01-22,87.639999
1996-01-29,87.010002
1996-02-05,86.870003
1996-02-12,86.120003
1996-02-19,85.449997
1996-02-26,86.529999
1996-03-04,86.900002
1996-03-11,86.269997
1996-03-18,86.470001
1996-03-25,86.519997
1996-04-01,86.459999
1996-04-08,87.529999
1996-04-15,87.480003
1996-04-22,87.900002
1996-04-29,87.849998
1996-05-06,87.919998
1996-05-13,88.239998
1996-05-20,88.830002
1996-05-27,87.779999
1996-06-03,88.419998
1996-06-10,88.139999
1996-06-17,88.300003
1996-06-24,87.82
1996-07-01,88.120003
1996-07-08,88.07
1996-07-15,86.480003
1996-07-22,86.459999
1996-07-29,86.099998
1996-08-05,86.400002
1996-08-12,86.75
1996-08-19,86.209999
1996-08-26,86.360001
1996-09-02,86.849998
1996-09-09,87.709999
1996-09-16,87.57
1996-09-23,87.839996
1996-09-30,88.120003
1996-10-07,87.949997
1996-10-14,88.389999
1996-10-21,87.629997
1996-10-28,87.18
1996-11-04,86.629997
1996-11-11,86.699997
1996-11-18,86.559998
1996-11-25,87.919998
1996-12-02,88.480003
1996-12-09,88.720001
1996-12-16,88.669998
1996-12-23,88.760002
1996-12-30,89.300003
1997-01-06,89.779999
1997-01-13,90.860001
1997-01-20,92.120003
1997-01-27,93.040001
1997-02-03,93.68
1997-02-10,94.910004
1997-02-17,95.040001
1997-02-24,94.889999
1997-03-03,96.120003
1997-03-10,95.580002
1997-03-17,95.279999
1997-03-24,94.690002
1997-03-31,95.120003
1997-04-07,96.57
1997-04-14,96.290001
1997-04-21,97.040001
1997-04-28,97.040001
1997-05-05,94.900002
1997-05-12,94.260002
1997-05-19,94.239998
1997-05-26,94.849998
1997-06-02,95.519997
1997-06-09,95.790001
1997-06-16,95.300003
1997-06-23,95.550003
1997-06-30,95.739998
1997-07-07,96.32
1997-07-14,97.349998
1997-07-21,99.129997
1997-07-28,100.419998
1997-08-04,99.800003
1997-08-11,99.339996
1997-08-18,99.059998
1997-08-25,99
1997-09-01,98.779999
1997-09-08,97.730003
1997-09-15,97.870003
1997-09-22,97.25
1997-09-29,97.150002
1997-10-06,96.660004
1997-10-13,97.519997
1997-10-20,97.730003
1997-10-27,95.639999
1997-11-03,95.169998
1997-11-10,96.099998
1997-11-17,96.57
1997-11-24,97.790001
1997-12-01,98.879997
1997-12-08,98.730003
1997-12-15,98.440002
1997-12-22,98.540001
1997-12-29,100.099998
1998-01-05,100.93
1998-01-12,100.919998
1998-01-19,98.440002
1998-01-26,100.790001
1998-02-02,99.510002
1998-02-09,100.120003
1998-02-16,100.32
1998-02-23,99.82
1998-03-02,100.720001
1998-03-09,99.870003
1998-03-16,100.57
1998-03-23,100.309998
1998-03-30,101.800003
1998-04-06,100.349998
1998-04-13,99.919998
1998-04-20,99.379997
1998-04-27,99.220001
1998-05-04,99.050003
1998-05-11,99.919998
1998-05-18,99.080002
1998-05-25,100.449997
1998-06-01,100.139999
1998-06-08,101.889999
1998-06-15,100.120003
1998-06-22,101.589996
1998-06-29,101.980003
1998-07-06,102.089996
1998-07-13,100.580002
1998-07-20,100.699997
1998-07-27,101.199997
1998-08-03,101.489998
1998-08-10,102.43
1998-08-17,102.18
1998-08-24,100.129997
1998-08-31,98.199997
1998-09-07,96.5
1998-09-14,96.639999
1998-09-21,96.379997
1998-09-28,95.370003
1998-10-05,93.099998
1998-10-12,92.220001
1998-10-19,93.169998
1998-10-26,93.730003
1998-11-02,94.82
1998-11-09,95.739998
1998-11-16,95.809998
1998-11-23,96.830002
1998-11-30,94.910004
1998-12-07,93.480003
1998-12-14,94.040001
1998-12-21,94.889999
1998-12-28,94.169998
1999-01-04,94.349998
1999-01-11,94.720001
1999-01-18,94.660004
1999-01-25,96.080002
1999-02-01,96.220001
1999-02-08,96.309998
1999-02-15,98.269997
1999-02-22,98.68
1999-03-01,100.239998
1999-03-08,99.150002
1999-03-15,99.050003
1999-03-22,100.190002
1999-03-29,100.089996
1999-04-05,100.080002
1999-04-12,100.080002
1999-04-19,100.870003
1999-04-26,101
1999-05-03,99.989998
1999-05-10,100.93
1999-05-17,101.639999
1999-05-24,102.510002
1999-05-31,102.650002
1999-06-07,101
1999-06-14,102.370003
1999-06-21,102.279999
1999-06-28,103.489998
1999-07-05,104.440002
1999-07-12,104.080002
1999-07-19,101.550003
1999-07-26,99.75
1999-08-02,99.589996
1999-08-09,100.589996
1999-08-16,99.599998
1999-08-23,101.080002
1999-08-30,99.779999
1999-09-06,101.019997
1999-09-13,100.360001
1999-09-20,99.639999
1999-09-27,97.970001
1999-10-04,99.019997
1999-10-11,97.040001
1999-10-18,98.480003
1999-10-25,99.059998
1999-11-01,100.279999
1999-11-08,100.75
1999-11-15,100.889999
1999-11-22,101.360001
1999-11-29,102.510002
1999-12-06,101.660004
1999-12-13,102.18
1999-12-20,101.580002
1999-12-27,101.870003
2000-01-03,100.800003
2000-01-10,101.720001
2000-01-17,101.760002
2000-01-24,104.480003
2000-01-31,104.290001
2000-02-07,104.190002
2000-02-14,104.629997
2000-02-21,105.260002
2000-02-28,106
2000-03-06,105.709999
2000-03-13,105.199997
2000-03-20,104.769997
2000-03-27,105.440002
2000-04-03,105.970001
2000-04-10,105.75
2000-04-17,107.449997
2000-04-24,110.139999
2000-05-01,111.309998
2000-05-08,109.900002
2000-05-15,111.470001
2000-05-22,109.120003
2000-05-29,108.120003
2000-06-05,106.989998
2000-06-12,105.959999
2000-06-19,108.010002
2000-06-26,106.839996
2000-07-03,107.650002
2000-07-10,108.449997
2000-07-17,108.419998
2000-07-24,109.739998
2000-07-31,110.849998
2000-08-07,111.209999
2000-08-14,111.010002
2000-08-21,111.349998
2000-08-28,111.419998
2000-09-04,114.339996
2000-09-11,115.940002
2000-09-18,113.559998
2000-09-25,113.25
2000-10-02,114.849998
2000-10-09,115.860001
2000-10-16,117.160004
2000-10-23,117.389999
2000-10-30,114.970001
2000-11-06,115.790001
2000-11-13,117.309998
2000-11-20,118.480003
2000-11-27,114.730003
2000-12-04,114.050003
2000-12-11,112.900002
2000-12-18,110.82
2000-12-25,109.559998
2001-01-01,108.419998
2001-01-08,109.360001
2001-01-15,110.660004
2001-01-22,111.459999
2001-01-29,110.32
2001-02-05,111.519997
2001-02-12,112.260002
2001-02-19,112.029999
2001-02-26,111.169998
2001-03-05,111.440002
2001-03-12,115.32
2001-03-19,115.940002
2001-03-26,117.370003
2001-04-02,114.75
2001-04-09,115.540001
2001-04-16,114.32
2001-04-23,115.620003
2001-04-30,114.93
2001-05-07,116.839996
2001-05-14,116.410004
2001-05-21,118.18
2001-05-28,118.889999
2001-06-04,119.209999
2001-06-11,118.290001
2001-06-18,118.910004
2001-06-25,119.43
2001-07-02,119.900002
2001-07-09,119.330002
2001-07-16,117.209999
2001-07-23,116.940002
2001-07-30,116.139999
2001-08-06,115.290001
2001-08-13,112.989998
2001-08-20,113.330002
2001-08-27,113.419998
2001-09-03,114.050003
2001-09-10,114.57
2001-09-17,113.040001
2001-09-24,113.480003
2001-10-01,112.910004
2001-10-08,113.889999
2001-10-15,114.860001
2001-10-22,115.650002
2001-10-29,114.540001
2001-11-05,115.089996
2001-11-12,116.410004
2001-11-19,117.330002
2001-11-26,116.129997
2001-12-03,116.150002
2001-12-10,114.93
2001-12-17,116.980003
2001-12-24,117.260002
2001-12-31,116.330002
2002-01-07,116.639999
2002-01-14,117.510002
2002-01-21,119.849998
2002-01-28,119.790001
2002-02-04,118.980003
2002-02-11,118.599998
2002-02-18,118.480003
2002-02-25,119.400002
2002-03-04,117.989998
2002-03-11,117.220001
2002-03-18,118.050003
2002-03-25,118.620003
2002-04-01,117.690002
2002-04-08,117.739998
2002-04-15,116.290001
2002-04-22,115.040001
2002-04-29,113.589996
2002-05-06,113.949997
2002-05-13,113
2002-05-20,112.800003
2002-05-27,111.809998
2002-06-03,110.989998
2002-06-10,110.760002
2002-06-17,108.190002
2002-06-24,106.110001
2002-07-01,107.669998
2002-07-08,105.889999
2002-07-15,104.059998
2002-07-22,106.610001
2002-07-29,106.669998
2002-08-05,108.209999
2002-08-12,106.720001
2002-08-19,107.970001
2002-08-26,106.980003
2002-09-02,106.839996
2002-09-09,108.059998
2002-09-16,107.529999
2002-09-23,107.529999
2002-09-30,107.599998
2002-10-07,107.25
2002-10-14,108.519997
2002-10-21,107.919998
2002-10-28,106.080002
2002-11-04,104.5
2002-11-11,105.040001
2002-11-18,106.120003
2002-11-25,106.410004
2002-12-02,105.360001
2002-12-09,103.980003
2002-12-16,103.459999
2002-12-23,102.410004
2002-12-30,102.470001
2003-01-06,101.230003
2003-01-13,100.550003
2003-01-20,99.220001
2003-01-27,99.910004
2003-02-03,99.57
2003-02-10,100.040001
2003-02-17,100.089996
2003-02-24,99.709999
2003-03-03,98.040001
2003-03-10,99.989998
2003-03-17,101.919998
2003-03-24,99.959999
2003-03-31,100.449997
2003-04-07,100.18
2003-04-14,99.300003
2003-04-21,98.360001
2003-04-28,96.760002
2003-05-05,94.980003
2003-05-12,94.080002
2003-05-19,93.050003
2003-05-26,93.269997
2003-06-02,93.480003
2003-06-09,92.220001
2003-06-16,94.040001
2003-06-23,95.150002
2003-06-30,94.550003
2003-07-07,95.800003
2003-07-14,96.860001
2003-07-21,94.959999
2003-07-28,96.660004
2003-08-04,96.360001
2003-08-11,96.650002
2003-08-18,98.830002
2003-08-25,98.099998
2003-09-01,97.089996
2003-09-08,96.010002
2003-09-15,94.959999
2003-09-22,93.870003
2003-09-29,93.230003
2003-10-06,91.519997
2003-10-13,92.290001
2003-10-20,91.279999
2003-10-27,92.730003
2003-11-03,93.019997
2003-11-10,91.440002
2003-11-17,90.599998
2003-11-24,90.209999
2003-12-01,89.139999
2003-12-08,88.489998
2003-12-15,88.110001
2003-12-22,87.629997
2003-12-29,86.919998
2004-01-05,85.110001
2004-01-12,87.730003
2004-01-19,86.559998
2004-01-26,87.199997
2004-02-02,86.019997
2004-02-09,85.559998
2004-02-16,87.239998
2004-02-23,87.309998
2004-03-01,88.18
2004-03-08,89.120003
2004-03-15,88.160004
2004-03-22,88.889999
2004-03-29,88.510002
2004-04-05,89.019997
2004-04-12,89.940002
2004-04-19,91.080002
2004-04-26,90.480003
2004-05-03,91.129997
2004-05-10,91.660004
2004-05-17,90.489998
2004-05-24,88.949997
2004-05-31,88.540001
2004-06-07,90.010002
2004-06-14,89.080002
2004-06-21,88.879997
2004-06-28,87.970001
2004-07-05,87.419998
2004-07-12,87.139999
2004-07-19,89.260002
2004-07-26,89.959999
2004-08-02,88.360001
2004-08-09,87.900002
2004-08-16,88.120003
2004-08-23,89.769997
2004-08-30,89.629997
2004-09-06,88.389999
2004-09-13,88.910004
2004-09-20,88.400002
2004-09-27,87.629997
2004-10-04,87.449997
2004-10-11,87.089996
2004-10-18,85.870003
2004-10-25,84.910004
2004-11-01,84.010002
2004-11-08,83.690002
2004-11-15,83.309998
2004-11-22,81.779999
2004-11-29,80.980003
2004-12-06,82.550003
2004-12-13,82.160004
2004-12-20,81.220001
2004-12-27,80.849998
2005-01-03,83.610001
2005-01-10,83.059998
2005-01-17,83.260002
2005-01-24,83.480003
2005-01-31,84.389999
2005-02-07,84.57
2005-02-14,83.489998
2005-02-21,82.660004
2005-02-28,82.540001
2005-03-07,81.419998
2005-03-14,82.129997
2005-03-21,84.129997
2005-03-28,84.43
2005-04-04,84.470001
2005-04-11,84.559998
2005-04-18,83.5
2005-04-25,84.43
2005-05-02,84.610001
2005-05-09,86.099998
2005-05-16,86.629997
2005-05-23,86.419998
2005-05-30,88.040001
2005-06-06,88.690002
2005-06-13,87.730003
2005-06-20,88.779999
2005-06-27,90.129997
2005-07-04,90.25
2005-07-11,89.720001
2005-07-18,89.639999
2005-07-25,89.349998
2005-08-01,88.059998
2005-08-08,86.980003
2005-08-15,88.580002
2005-08-22,87.860001
2005-08-29,86.300003
2005-09-05,86.889999
2005-09-12,88.050003
2005-09-19,89.209999
2005-09-26,89.519997
2005-10-03,89.169998
2005-10-10,89.349998
2005-10-17,90.309998
2005-10-24,89.589996
2005-10-31,91.260002
2005-11-07,91.980003
2005-11-14,91.93
2005-11-21,92.040001
2005-11-28,91.949997
2005-12-05,91.25
2005-12-12,89.699997
2005-12-19,90.839996
2005-12-26,91.169998
2006-01-02,88.849998
2006-01-09,88.889999
2006-01-16,88.949997
2006-01-23,89.32
2006-01-30,89.889999
2006-02-06,90.550003
2006-02-13,90.639999
2006-02-20,90.610001
2006-02-27,89.660004
2006-03-06,90.849998
2006-03-13,88.919998
2006-03-20,90.07
2006-03-27,89.730003
2006-04-03,89.629997
2006-04-10,89.620003
2006-04-17,88.050003
2006-04-24,86.110001
2006-05-01,85.120003
2006-05-08,83.959999
2006-05-15,84.879997
2006-05-22,85.260002
2006-05-29,84.050003
2006-06-05,85.720001
2006-06-12,85.919998
2006-06-19,86.82
2006-06-26,85.220001
2006-07-03,84.980003
2006-07-10,86.089996
2006-07-17,85.93
2006-07-24,85.440002
2006-07-31,84.57
2006-08-07,85.519997
2006-08-14,85.089996
2006-08-21,85.379997
2006-08-28,84.940002
2006-09-04,85.949997
2006-09-11,85.989998
2006-09-18,85.199997
2006-09-25,85.970001
2006-10-02,86.440002
2006-10-09,87.120003
2006-10-16,86.269997
2006-10-23,85.559998
2006-10-30,85.709999
2006-11-06,85.050003
2006-11-13,85.370003
2006-11-20,83.709999
2006-11-27,82.480003
2006-12-04,83.330002
2006-12-11,84.059998
2006-12-18,83.940002
2006-12-25,83.720001
2007-01-01,84.629997
2007-01-08,85.029999
2007-01-15,84.860001
2007-01-22,85.279999
2007-01-29,84.959999
2007-02-05,84.870003
2007-02-12,84.089996
2007-02-19,84.07
2007-02-26,83.739998
2007-03-05,84.239998
2007-03-12,83.230003
2007-03-19,83.279999
2007-03-26,82.93
2007-04-02,82.989998
2007-04-09,82.129997
2007-04-16,81.639999
2007-04-23,81.529999
2007-04-30,81.739998
2007-05-07,82.120003
2007-05-14,82.199997
2007-05-21,82.330002
2007-05-28,82.32
2007-06-04,82.690002
2007-06-11,82.849998
2007-06-18,82.339996
2007-06-25,81.919998
2007-07-02,81.459999
2007-07-09,80.580002
2007-07-16,80.290001
2007-07-23,80.949997
2007-07-30,80.18
2007-08-06,80.68
2007-08-13,81.43
2007-08-20,80.669998
2007-08-27,80.790001
2007-09-03,79.959999
2007-09-10,79.620003
2007-09-17,78.599998
2007-09-24,77.720001
2007-10-01,78.309998
2007-10-08,78.220001
2007-10-15,77.410004
2007-10-22,77.029999
2007-10-29,76.339996
2007-11-05,75.400002
2007-11-12,75.830002
2007-11-19,75.050003
2007-11-26,76.150002
2007-12-03,76.290001
2007-12-10,77.440002
2007-12-17,77.720001
2007-12-24,76.220001
2007-12-31,75.790001
2008-01-07,75.980003
2008-01-14,76.379997
2008-01-21,75.970001
2008-01-28,75.449997
2008-02-04,76.669998
2008-02-11,76.099998
2008-02-18,75.519997
2008-02-25,73.709999
2008-03-03,73.029999
2008-03-10,71.660004
2008-03-17,72.75
2008-03-24,71.68
2008-03-31,72.019997
2008-04-07,71.809998
2008-04-14,72.010002
2008-04-21,72.790001
2008-04-28,73.5
2008-05-05,73.050003
2008-05-12,72.839996
2008-05-19,71.889999
2008-05-26,72.879997
2008-06-02,72.389999
2008-06-09,74.150002
2008-06-16,73.029999
2008-06-23,72.360001
2008-06-30,72.730003
2008-07-07,72.099998
2008-07-14,72.190002
2008-07-21,72.860001
2008-07-28,73.419998
2008-08-04,75.849998
2008-08-11,77.18
2008-08-18,76.809998
2008-08-25,77.379997
2008-09-01,78.93
2008-09-08,78.970001
2008-09-15,77.68
2008-09-22,76.949997
2008-09-29,80.309998
2008-10-06,83
2008-10-13,82.410004
2008-10-20,86.440002
2008-10-27,85.629997
2008-11-03,85.910004
2008-11-10,86.360001
2008-11-17,88.190002
2008-11-24,86.519997
2008-12-01,87.120003
2008-12-08,83.639999
2008-12-15,81.300003
2008-12-22,80.889999
2008-12-29,81.839996
2009-01-05,82.660004
2009-01-12,84.209999
2009-01-19,85.610001
2009-01-26,86
2009-02-02,85.349998
2009-02-09,86.040001
2009-02-16,86.489998
2009-02-23,88.010002
2009-03-02,88.510002
2009-03-09,87.43
2009-03-16,83.839996
2009-03-23,85.110001
2009-03-30,84.169998
2009-04-06,85.540001
2009-04-13,85.980003
2009-04-20,84.709999
2009-04-27,84.550003
2009-05-04,82.529999
2009-05-11,83.019997
2009-05-18,79.959999
2009-05-25,80.43
2009-06-01,80.669998
2009-06-08,80.139999
2009-06-15,80.260002
2009-06-22,79.879997
2009-06-29,80.379997
2009-07-06,80.230003
2009-07-13,79.349998
2009-07-20,78.75
2009-07-27,78.349998
2009-08-03,78.970001
2009-08-10,78.889999
2009-08-17,78.040001
2009-08-24,78.370003
2009-08-31,78.139999
2009-09-07,76.610001
2009-09-14,76.43
2009-09-21,76.809998
2009-09-28,77
2009-10-05,76.43
2009-10-12,75.599998
2009-10-19,75.470001
2009-10-26,76.300003
2009-11-02,75.82
2009-11-09,75.330002
2009-11-16,75.660004
2009-11-23,75
2009-11-30,75.910004
2009-12-07,76.57
2009-12-14,77.82
2009-12-21,77.839996
2009-12-28,77.860001
2010-01-04,77.470001
2010-01-11,77.32
2010-01-18,78.279999
2010-01-25,79.459999
2010-02-01,80.440002
2010-02-08,80.32
2010-02-15,80.639999
2010-02-22,80.360001
2010-03-01,80.43
2010-03-08,79.830002
2010-03-15,80.720001
2010-03-22,81.68
2010-03-29,81.290001
2010-04-05,81.089996
2010-04-12,80.82
2010-04-19,81.349998
2010-04-26,81.870003
2010-05-03,84.449997
2010-05-10,86.099998
2010-05-17,85.370003
2010-05-24,86.480003
2010-05-31,88.230003
2010-06-07,87.510002
2010-06-14,85.699997
2010-06-21,85.309998
2010-06-28,84.43
2010-07-05,83.949997
2010-07-12,82.489998
2010-07-19,82.459999
2010-07-26,81.540001
2010-08-02,80.410004
2010-08-09,82.949997
2010-08-16,83.059998
2010-08-23,82.919998
2010-08-30,83.099998
2010-09-06,82.699997
2010-09-13,81.400002
2010-09-20,79.389999
2010-09-27,78.089996
2010-10-04,77.32
2010-10-11,77.040001
2010-10-18,77.470001
2010-10-25,77.269997
2010-11-01,76.550003
2010-11-08,78.080002
2010-11-15,78.5
2010-11-22,80.360001
2010-11-29,79.379997
2010-12-06,80.07
2010-12-13,80.370003
2010-12-20,80.5
2010-12-27,79.029999
2011-01-03,81.010002
2011-01-10,79.160004
2011-01-17,78.209999
2011-01-24,78.129997
2011-01-31,78.040001
2011-02-07,78.459999
2011-02-14,77.660004
2011-02-21,77.279999
2011-02-28,76.400002
2011-03-07,76.779999
2011-03-14,75.720001
2011-03-21,76.220001
2011-03-28,75.830002
2011-04-04,75.07
2011-04-11,74.830002
2011-04-18,74
2011-04-25,72.93
2011-05-02,74.839996
2011-05-09,75.760002
2011-05-16,75.43
2011-05-23,74.949997
2011-05-30,73.779999
2011-06-06,74.790001
2011-06-13,74.989998
2011-06-20,75.669998
2011-06-27,74.349998
2011-07-04,75.18
2011-07-11,75.129997
2011-07-18,74.199997
2011-07-25,73.900002
2011-08-01,74.599998
2011-08-08,74.610001
2011-08-15,73.989998
2011-08-22,73.809998
2011-08-29,74.75
2011-09-05,77.190002
2011-09-12,76.580002
2011-09-19,78.300003
2011-09-26,78.550003
2011-10-03,78.720001
2011-10-10,76.620003
2011-10-17,76.300003
2011-10-24,75.089996
2011-10-31,76.910004
2011-11-07,76.940002
2011-11-14,78.019997
2011-11-21,79.610001
2011-11-28,78.629997
2011-12-05,78.629997
2011-12-12,80.25
2011-12-19,80.010002
2011-12-26,80.169998
2012-01-02,81.239998
2012-01-09,81.43
2012-01-16,80.220001
2012-01-23,78.900002
2012-01-30,78.940002
2012-02-06,79.110001
2012-02-13,79.330002
2012-02-20,78.349998
2012-02-27,79.400002
2012-03-05,80.040001
2012-03-12,79.779999
2012-03-19,79.339996
2012-03-26,78.93
2012-04-02,80.07
2012-04-09,79.879997
2012-04-16,79.18
2012-04-23,78.699997
2012-04-30,79.470001
2012-05-07,80.279999
2012-05-14,81.290001
2012-05-21,82.400002
2012-05-28,82.889999
2012-06-04,82.510002
2012-06-11,81.589996
2012-06-18,82.220001
2012-06-25,81.650002
2012-07-02,83.290001
2012-07-09,83.300003
2012-07-16,83.470001
2012-07-23,82.709999
2012-07-30,82.379997
2012-08-06,82.550003
2012-08-13,82.599998
2012-08-20,81.589996
2012-08-27,81.25
2012-09-03,80.25
2012-09-10,78.849998
2012-09-17,79.330002
2012-09-24,79.940002
2012-10-01,79.339996
2012-10-08,79.690002
2012-10-15,79.639999
2012-10-22,80.07
2012-10-29,80.589996
2012-11-05,81.029999
2012-11-12,81.260002
2012-11-19,80.190002
2012-11-26,80.150002
2012-12-03,80.419998
2012-12-10,79.599998
2012-12-17,79.620003
2012-12-24,79.68
2012-12-31,80.5
2013-01-07,79.559998
2013-01-14,80.050003
2013-01-21,79.75
2013-01-28,79.129997
2013-02-04,80.25
2013-02-11,80.580002
2013-02-18,81.480003
2013-02-25,82.309998
2013-03-04,82.699997
2013-03-11,82.260002
2013-03-18,82.529999
2013-03-25,82.989998
2013-04-01,82.5
2013-04-08,82.309998
2013-04-15,82.709999
2013-04-22,82.480003
2013-04-29,82.099998
2013-05-06,83.139999
2013-05-13,84.279999
2013-05-20,83.699997
2013-05-27,83.379997
2013-06-03,81.690002
2013-06-10,80.669998
2013-06-17,82.32
2013-06-24,83.169998
2013-07-01,84.419998
2013-07-08,82.989998
2013-07-15,82.580002
2013-07-22,81.620003
2013-07-29,81.910004
2013-08-05,81.129997
2013-08-12,81.260002
2013-08-19,81.339996
2013-08-26,82.089996
2013-09-02,82.150002
2013-09-09,81.449997
2013-09-16,80.440002
2013-09-23,80.269997
2013-09-30,80.120003
2013-10-07,80.360001
2013-10-14,79.639999
2013-10-21,79.18
2013-10-28,80.730003
2013-11-04,81.209999
2013-11-11,80.839996
2013-11-18,80.709999
2013-11-25,80.68
2013-12-02,80.269997
2013-12-09,80.209999
2013-12-16,80.580002
2013-12-23,80.389999
2013-12-30,80.790001
2014-01-06,80.660004
2014-01-13,81.260002
2014-01-20,80.459999
2014-01-27,81.269997
2014-02-03,80.690002
2014-02-10,80.129997
2014-02-17,80.239998
2014-02-24,79.779999
2014-03-03,79.720001
2014-03-10,79.440002
2014-03-17,80.110001
2014-03-24,80.18
2014-03-31,80.419998
2014-04-07,79.449997
2014-04-14,79.830002
2014-04-21,79.769997
2014-04-28,79.519997
2014-05-05,79.900002
2014-05-12,80.040001
2014-05-19,80.389999
2014-05-26,80.370003
2014-06-02,80.410004
2014-06-09,80.580002
2014-06-16,80.370003
2014-06-23,80.040001
2014-06-30,80.209999
2014-07-07,80.190002
2014-07-14,80.519997
2014-07-21,81.029999
2014-07-28,81.300003
2014-08-04,81.389999
2014-08-11,81.419998
2014-08-18,82.339996
2014-08-25,82.75
2014-09-01,83.760002
2014-09-08,84.239998
2014-09-15,84.800003
2014-09-22,85.639999
2014-09-29,86.690002
2014-10-06,85.910004
2014-10-13,85.190002
2014-10-20,85.730003
2014-10-27,86.879997
2014-11-03,87.639999
2014-11-10,87.529999
2014-11-17,88.309998
2014-11-24,88.360001
2014-12-01,89.330002
2014-12-08,88.360001
2014-12-15,89.599998
2014-12-22,90.029999
2014-12-29,91.080002
2015-01-05,91.940002
2015-01-12,92.519997
2015-01-19,95
2015-01-26,94.800003
2015-02-02,94.699997
2015-02-09,94.199997
2015-02-16,94.25
2015-02-23,95.25
2015-03-02,97.620003
2015-03-09,100.330002
2015-03-16,97.910004
2015-03-23,97.290001
2015-03-30,96.75
2015-04-06,99.389999
2015-04-13,97.519997
2015-04-20,96.919998
2015-04-27,95.300003
2015-05-04,94.790001
2015-05-11,93.139999
2015-05-18,96.010002
2015-05-25,96.910004
2015-06-01,96.309998
2015-06-08,94.970001
2015-06-15,94.089996
2015-06-22,95.470001
2015-06-29,95.949997
2015-07-06,96.029999
2015-07-13,97.860001
2015-07-20,97.239998
2015-07-27,97.370003
2015-08-03,97.559998
2015-08-10,96.57
2015-08-17,94.830002
2015-08-24,96.110001
2015-08-31,96.230003
2015-09-07,95.190002
2015-09-14,94.860001
2015-09-21,96.269997
2015-09-28,95.830002
2015-10-05,94.809998
2015-10-12,94.540001
2015-10-19,97.07
2015-10-26,96.949997
2015-11-02,99.160004
2015-11-09,98.989998
2015-11-16,99.57
2015-11-23,100.019997
2015-11-30,98.349998
2015-12-07,97.57
2015-12-14,98.699997
2015-12-21,97.980003
2015-12-28,98.629997
2016-01-04,98.540001
2016-01-11,98.959999
2016-01-18,99.57
2016-01-25,99.610001
2016-02-01,97.029999
2016-02-08,95.980003
2016-02-15,96.599998
2016-02-22,98.150002
2016-02-29,97.339996
